,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinType2,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,Functional,Fireplaces,FireplaceQu,GarageType,GarageFinish,GarageCars,GarageQual,GarageCond,PavedDrive,WoodDeckSF,PoolArea,PoolQC,Fence,MiscFeature,MoSold,YrSold,SaleType,SaleCondition,YearRemodAddIsMissing,HouseAge,RemodelAge,RatioBsmt,HasSecondFloor,AvgRoomSize,HasGarage,GarageAge,HasWoodDeck,TotalPorchSF,HasPorch,HasMiscFeature
2005,20,FV,72.0,8640,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,1363.0,GasA,Ex,Y,SBrkr,1372,0.0,0.0,2,0,3,1,Gd,Typ,0,Gd,Attchd,RFn,2.0,TA,TA,Y,192,0,Ex,GdPrv,Shed,7,2008,New,Partial,0,1,0.0,0.01760821716801174,0,228.66666666666666,1,0.0,1,113,1,0
2006,20,FV,85.0,10625,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,292.0,Gd,TA,PConc,Gd,TA,Av,Unf,Unf,1660.0,GasA,Ex,Y,SBrkr,1660,0.0,0.0,2,0,3,1,Gd,Typ,1,Gd,Attchd,Fin,3.0,TA,TA,Y,133,0,Ex,GdPrv,Shed,6,2008,WD,Normal,0,1,1.0,0.0,0,237.14285714285714,1,1.0,1,120,1,0
2007,20,FV,62.0,7500,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,7,5,Gable,CompShg,CemntBd,CmentBd,Stone,210.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,1218.0,GasA,Ex,Y,SBrkr,1218,1.0,0.0,2,0,2,1,Gd,Typ,0,Gd,Attchd,Fin,2.0,TA,TA,Y,168,0,Ex,GdPrv,Shed,4,2008,New,Partial,0,1,0.0,0.7405582922824302,0,203.0,1,0.0,1,168,1,0
2008,60,RL,68.0,10110,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,6,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,ALQ,835.0,GasA,Ex,Y,SBrkr,1696,1.0,0.0,2,1,3,1,Gd,Typ,0,TA,Attchd,RFn,2.0,TA,TA,Y,143,0,Ex,MnPrv,Shed,7,2008,WD,Normal,0,5,5.0,0.7604790419161677,1,242.28571428571428,1,5.0,1,66,1,0
2009,60,RL,67.0,12774,Pave,Grvl,Reg,Lvl,AllPub,FR2,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,95.0,Gd,TA,PConc,Gd,TA,Av,Unf,Unf,835.0,GasA,Ex,Y,SBrkr,1663,0.0,0.0,2,1,3,1,Gd,Typ,0,TA,Attchd,RFn,2.0,TA,TA,Y,168,0,Ex,MnPrv,Shed,7,2008,WD,Normal,0,5,4.0,0.0,1,207.875,1,5.0,1,68,1,0
2010,20,RL,63.0,13072,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,RRAe,Norm,1Fam,1Story,6,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,126.0,TA,TA,PConc,Gd,Gd,No,GLQ,Unf,1175.0,GasA,Ex,Y,SBrkr,1175,1.0,0.0,1,0,3,1,Gd,Typ,0,TA,Attchd,RFn,0.0,TA,TA,Y,0,0,Ex,MnPrv,Shed,6,2008,WD,Normal,0,3,2.0,0.06808510638297872,0,195.83333333333334,0,0.0,0,90,1,0
2011,20,RL,81.0,9260,Pave,Grvl,Reg,Lvl,AllPub,Corner,Gtl,SawyerW,Norm,Norm,1Fam,1Story,7,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.0,Gd,TA,PConc,Gd,TA,Mn,Unf,Unf,1162.0,GasA,Ex,Y,SBrkr,1162,0.0,0.0,2,0,3,1,Gd,Typ,0,TA,Attchd,Fin,2.0,TA,TA,Y,0,0,Ex,MnPrv,Shed,3,2008,WD,Normal,0,1,1.0,0.0,0,193.66666666666666,1,1.0,0,32,1,0
2012,60,RL,65.0,8453,Pave,Grvl,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,6,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,38.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,754.0,GasA,Ex,Y,SBrkr,1609,0.0,0.0,2,1,3,1,Gd,Typ,0,TA,Attchd,RFn,2.0,TA,TA,Y,0,0,Ex,MnPrv,Shed,4,2008,WD,Normal,0,13,13.0,0.48010610079575594,1,268.1666666666667,1,13.0,0,70,1,0
2013,60,RL,50.0,8480,Pave,Grvl,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,6,5,Gable,CompShg,HdBoard,HdBoard,BrkFace,120.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,886.0,GasA,Ex,Y,SBrkr,1680,0.0,1.0,2,1,3,1,Gd,Typ,0,TA,Attchd,RFn,2.0,TA,TA,Y,144,0,Ex,MnPrv,Shed,10,2008,WD,Normal,0,15,14.0,0.6794582392776524,1,240.0,1,15.0,1,96,1,0
2014,60,RL,43.0,14565,Pave,Grvl,IR2,Lvl,AllPub,CulDSac,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,145.0,Gd,TA,PConc,Gd,TA,Av,GLQ,Unf,832.0,GasA,Ex,Y,SBrkr,1657,0.0,0.0,2,1,3,1,Gd,Typ,0,TA,Attchd,RFn,2.0,TA,TA,Y,144,0,Ex,MnPrv,Shed,11,2008,WD,Normal,0,14,13.0,0.6454326923076923,1,276.1666666666667,1,14.0,1,74,1,1
2015,60,RL,65.0,8450,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,6,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,827.0,GasA,Ex,Y,SBrkr,1677,1.0,0.0,2,1,3,1,Gd,Typ,0,TA,Attchd,RFn,2.0,TA,TA,Y,0,0,Ex,MnPrv,Shed,9,2008,WD,Normal,0,7,7.0,0.5707376058041113,1,239.57142857142858,1,7.0,0,68,1,0
2016,60,RL,75.0,8285,Pave,Grvl,Reg,Lvl,AllPub,Corner,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7,5,Gable,CompShg,HdBoard,HdBoard,BrkFace,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,836.0,GasA,Gd,Y,SBrkr,1737,0.0,1.0,2,1,3,1,Gd,Typ,0,TA,Attchd,Fin,2.0,TA,TA,Y,192,0,Ex,MnPrv,Shed,5,2008,WD,Normal,0,16,16.0,0.4748803827751196,1,248.14285714285714,1,16.0,1,85,1,0
2017,20,RL,70.0,9100,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,RRAe,Norm,1Fam,1Story,5,5,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,0.0,TA,TA,PConc,TA,Gd,No,BLQ,ALQ,984.0,GasA,TA,Y,SBrkr,984,1.0,0.0,1,0,3,1,TA,Typ,1,TA,Attchd,RFn,1.0,TA,TA,Y,145,0,Ex,MnPrv,Shed,8,2008,WD,Normal,0,45,45.0,0.8658536585365854,0,196.8,1,45.0,1,56,1,1
2018,20,RL,75.0,8100,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,5,8,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,0.0,TA,Gd,CBlock,TA,TA,No,ALQ,Unf,864.0,GasA,Ex,Y,SBrkr,864,1.0,0.0,1,0,3,1,Gd,Typ,1,TA,Detchd,Unf,1.0,TA,TA,Y,132,0,Ex,MnPrv,Shed,7,2008,WD,Normal,0,47,1.0,0.8842592592592593,0,172.8,1,46.0,1,0,0,0
2019,190,RL,65.0,8450,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,RRAe,Norm,2fmCon,1Story,5,5,Gable,CompShg,HdBoard,HdBoard,BrkFace,0.0,TA,TA,CBlock,TA,Fa,Mn,ALQ,Unf,890.0,GasA,Gd,N,SBrkr,890,1.0,0.0,1,0,3,1,TA,Typ,0,TA,Detchd,Unf,1.0,TA,TA,Y,0,0,Ex,MnPrv,Shed,4,2008,WD,Normal,0,40,40.0,1.0,0,178.0,1,38.0,0,0,0,0
2020,20,RL,60.0,6360,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,5,Hip,CompShg,Wd Sdng,HdBoard,BrkFace,0.0,TA,TA,CBlock,Gd,Gd,No,ALQ,Unf,864.0,GasA,TA,Y,SBrkr,864,0.0,0.0,1,0,3,1,TA,Typ,0,TA,Attchd,Unf,1.0,TA,TA,Y,0,0,Ex,MnPrv,Shed,1,2008,COD,Abnorml,0,45,45.0,0.5659722222222222,0,172.8,1,45.0,0,0,0,1
2021,20,RL,95.0,19508,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Veenker,Norm,Norm,1Fam,1Story,6,5,Gable,CompShg,HdBoard,ImStucc,BrkFace,144.0,TA,TA,CBlock,TA,TA,Av,ALQ,Unf,1430.0,GasA,TA,Y,SBrkr,1430,0.0,1.0,2,0,3,1,TA,Typ,2,TA,Attchd,Unf,2.0,TA,TA,Y,117,0,Gd,MnPrv,Shed,7,2008,WD,Normal,0,34,34.0,0.5594405594405595,0,238.33333333333334,1,34.0,1,273,1,0
2022,50,RL,70.0,10759,Pave,Grvl,Reg,Lvl,AllPub,Corner,Gtl,Sawyer,Feedr,Norm,1Fam,1.5Fin,5,4,Gable,CompShg,HdBoard,HdBoard,BrkFace,0.0,TA,Gd,CBlock,Gd,TA,No,LwQ,ALQ,1001.0,GasA,TA,Y,SBrkr,1641,0.0,0.0,2,0,4,1,TA,Typ,1,Gd,Detchd,Unf,2.0,TA,TA,Y,0,0,Ex,GdPrv,Shed,7,2008,WD,Normal,0,36,36.0,1.0,1,328.2,1,36.0,0,92,1,0
2023,60,RL,89.0,9205,Pave,Grvl,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,6,5,Hip,CompShg,HdBoard,HdBoard,BrkFace,304.0,Gd,TA,PConc,Gd,TA,No,ALQ,Unf,930.0,GasA,Ex,Y,SBrkr,2683,1.0,0.0,2,1,4,1,Gd,Typ,2,Gd,Attchd,RFn,2.0,TA,TA,Y,237,0,Ex,GdPrv,Shed,6,2008,WD,Normal,0,18,17.0,0.7569892473118279,1,298.1111111111111,1,18.0,1,447,1,0
2024,60,RL,105.0,11025,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,1.5Fin,9,5,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,568.0,Gd,TA,PConc,Gd,TA,Gd,BLQ,Unf,1848.0,GasA,Ex,Y,SBrkr,2786,1.0,0.0,2,1,4,1,Gd,Typ,1,Ex,Attchd,Fin,2.0,TA,TA,Y,294,0,Ex,GdPrv,Shed,6,2008,WD,Normal,0,15,14.0,0.2813852813852814,1,278.6,1,15.0,1,49,1,0
2025,120,FV,37.0,3435,Pave,Pave,IR1,Lvl,AllPub,Corner,Gtl,Somerst,Norm,Norm,TwnhsE,1Story,7,5,Gable,CompShg,MetalSd,MetalSd,BrkFace,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,1235.0,GasA,Ex,Y,SBrkr,1245,0.0,0.0,2,0,1,1,Gd,Typ,0,Gd,Attchd,RFn,2.0,TA,TA,Y,0,0,Ex,GdPrv,Shed,6,2008,WD,Normal,0,4,3.0,0.019433198380566803,0,249.0,1,4.0,0,100,1,0
2026,160,FV,30.0,3180,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,6,5,Gable,CompShg,MetalSd,MetalSd,BrkFace,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,600.0,GasA,Ex,Y,SBrkr,1200,1.0,0.0,2,1,2,1,Gd,Typ,0,Gd,Detchd,RFn,2.0,TA,TA,Y,0,0,Ex,GdPrv,Shed,5,2008,WD,Normal,0,3,3.0,0.65,1,240.0,1,3.0,0,166,1,0
2027,160,FV,30.0,3180,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,7,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.0,Gd,TA,PConc,Gd,TA,No,Unf,Unf,689.0,GasA,Ex,Y,SBrkr,1392,0.0,0.0,2,0,2,1,Gd,Typ,0,Gd,Detchd,Unf,2.0,TA,TA,Y,0,0,Ex,GdPrv,Shed,3,2008,WD,Abnorml,0,1,1.0,0.0,1,278.4,1,1.0,0,102,1,0
2028,160,FV,24.0,2280,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,Twnhs,2Story,6,5,Gable,CompShg,MetalSd,MetalSd,Stone,216.0,TA,TA,PConc,Gd,TA,No,GLQ,Unf,744.0,GasA,Gd,Y,SBrkr,1549,1.0,0.0,2,1,3,1,TA,Typ,0,Gd,Detchd,Unf,2.0,TA,TA,Y,0,0,Ex,GdPrv,Shed,4,2008,WD,Normal,0,9,9.0,0.739247311827957,1,258.1666666666667,1,9.0,0,32,1,0
2029,120,FV,72.5,4765,Pave,Pave,IR1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,1Story,9,5,Hip,CompShg,MetalSd,MetalSd,BrkFace,260.0,Gd,TA,PConc,Gd,TA,Av,GLQ,Unf,1614.0,GasA,Ex,Y,SBrkr,1638,1.0,0.0,2,0,2,1,Ex,Typ,1,TA,Attchd,Fin,2.0,TA,TA,Y,230,0,Ex,GdPrv,Shed,7,2008,WD,Normal,0,8,8.0,0.6363073110285006,0,327.6,1,8.0,1,68,1,0
2030,120,FV,72.5,4538,Pave,Pave,IR1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,1Story,9,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,179.0,Gd,TA,PConc,Ex,TA,Av,GLQ,Unf,1310.0,GasA,Ex,Y,SBrkr,1310,1.0,0.0,1,1,1,1,Gd,Typ,1,TA,Attchd,RFn,2.0,TA,TA,Y,277,0,Ex,GdPrv,Shed,7,2008,WD,Normal,0,7,7.0,0.766412213740458,0,262.0,1,7.0,1,45,1,0
2031,120,FV,42.0,4385,Pave,Pave,IR1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,1Story,9,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.0,Gd,TA,PConc,Ex,TA,Av,GLQ,Unf,1419.0,GasA,Ex,Y,SBrkr,1419,1.0,0.0,1,1,2,1,Ex,Typ,1,TA,Attchd,Fin,2.0,TA,TA,Y,155,0,Ex,GdPrv,Shed,9,2008,WD,Normal,0,7,7.0,0.6793516560958421,0,283.8,1,7.0,1,58,1,0
2032,120,FV,35.0,4109,Pave,Pave,IR1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,1Story,9,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,260.0,Gd,TA,PConc,Gd,TA,Av,GLQ,Unf,1557.0,GasA,Ex,Y,SBrkr,1557,1.0,0.0,2,0,2,1,Ex,Typ,1,TA,Attchd,RFn,2.0,TA,TA,Y,124,0,Ex,GdPrv,Shed,6,2008,WD,Normal,0,9,8.0,0.7328195247270392,0,311.4,1,9.0,1,113,1,0
2033,160,FV,24.0,2160,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,Twnhs,SLvl,7,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,216.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,672.0,GasA,Ex,Y,SBrkr,1404,1.0,0.0,2,1,3,1,Gd,Typ,0,Gd,Detchd,Unf,2.0,TA,TA,Y,20,0,Ex,GdPrv,Shed,6,2008,WD,Normal,0,9,8.0,0.8928571428571429,1,280.8,1,9.0,1,0,0,0
2034,60,FV,79.0,10646,Pave,Pave,IR1,Lvl,AllPub,Corner,Gtl,Somerst,Norm,Norm,1Fam,2Story,7,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,513.0,TA,TA,PConc,TA,TA,No,GLQ,Unf,858.0,GasA,Ex,Y,SBrkr,1789,1.0,0.0,2,1,3,1,TA,Typ,1,TA,Attchd,Fin,2.0,TA,TA,Y,0,0,Ex,GdPrv,Shed,6,2008,WD,Normal,0,7,7.0,0.7937062937062938,1,255.57142857142858,1,7.0,0,0,0,0
2035,160,FV,24.0,2645,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,Twnhs,2Story,8,5,Gable,CompShg,MetalSd,MetalSd,BrkFace,466.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,960.0,GasA,Ex,Y,SBrkr,1586,1.0,0.0,2,1,3,1,Gd,Typ,0,Gd,Detchd,Unf,2.0,TA,TA,Y,169,0,Ex,GdPrv,Shed,12,2008,WD,Normal,0,9,9.0,0.6375,1,226.57142857142858,1,9.0,1,0,0,0
2036,160,FV,24.0,2645,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,Twnhs,2Story,8,5,Gable,CompShg,MetalSd,MetalSd,BrkFace,456.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,960.0,GasA,Ex,Y,SBrkr,1607,1.0,0.0,2,1,3,1,Gd,Typ,0,Gd,Detchd,Unf,2.0,TA,TA,Y,169,0,Ex,GdPrv,Shed,12,2008,ConLD,Normal,0,9,8.0,0.846875,1,229.57142857142858,1,8.0,1,0,0,0
2037,160,FV,36.0,3951,Pave,Pave,IR1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,10,5,Gable,CompShg,BrkFace,MetalSd,BrkFace,0.0,Ex,TA,PConc,Gd,TA,Mn,BLQ,GLQ,970.0,GasA,Ex,Y,SBrkr,2393,1.0,0.0,2,1,2,1,Ex,Typ,1,TA,Attchd,Fin,2.0,TA,TA,Y,0,0,Ex,GdPrv,Shed,2,2008,WD,Normal,0,10,9.0,1.0,1,341.85714285714283,1,10.0,0,184,1,0
2038,120,RL,22.0,11064,Pave,Grvl,IR2,Lvl,AllPub,CulDSac,Gtl,Veenker,Norm,Norm,TwnhsE,1Story,8,5,Hip,CompShg,BrkFace,BrkFace,BrkFace,0.0,Gd,TA,PConc,Gd,TA,Gd,LwQ,GLQ,1230.0,GasA,Ex,Y,SBrkr,1239,1.0,0.0,1,1,1,1,Gd,Typ,1,Fa,Attchd,Fin,2.0,TA,TA,Y,172,0,Gd,MnPrv,Shed,8,2008,WD,Normal,0,13,13.0,1.0,0,309.75,1,13.0,1,24,1,0
2039,60,RL,80.0,24572,Pave,Grvl,IR1,Lvl,AllPub,CulDSac,Gtl,Veenker,Norm,Norm,1Fam,2Story,9,3,Mansard,CompShg,Wd Sdng,Wd Sdng,BrkFace,1050.0,Gd,Gd,CBlock,Gd,TA,No,GLQ,Unf,994.0,GasA,TA,Y,SBrkr,2944,0.0,0.0,2,2,3,1,Gd,Typ,1,Gd,Attchd,RFn,3.0,TA,TA,Y,140,0,Gd,MnPrv,Shed,6,2008,WD,Family,0,31,31.0,0.4124748490945674,1,327.1111111111111,1,31.0,1,86,1,0
2040,20,RL,103.0,16280,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Veenker,Norm,Norm,1Fam,1Story,8,9,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.0,Ex,Ex,CBlock,Gd,TA,Mn,GLQ,Rec,1426.0,GasA,Ex,Y,SBrkr,1671,1.0,0.0,3,0,3,1,Ex,Typ,1,Gd,Attchd,RFn,2.0,TA,TA,Y,280,0,Gd,GdWo,Shed,5,2008,WD,Normal,0,32,1.0,1.0,0,278.5,1,32.0,1,90,1,0
2041,60,FV,72.5,7500,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,7,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.0,Gd,TA,PConc,Gd,TA,No,Unf,Unf,952.0,GasA,Ex,Y,SBrkr,1812,0.0,0.0,2,1,3,1,TA,Typ,1,TA,Attchd,RFn,2.0,TA,TA,Y,144,0,Ex,GdPrv,Shed,4,2008,WD,Normal,0,6,6.0,0.0,1,258.85714285714283,1,6.0,1,112,1,0
2042,80,RL,80.0,11104,Pave,Grvl,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,SLvl,6,6,Gable,CompShg,MetalSd,MetalSd,BrkFace,0.0,TA,TA,CBlock,TA,TA,Av,GLQ,Unf,1427.0,GasA,Gd,Y,SBrkr,1427,0.0,1.0,2,0,4,1,TA,Typ,0,TA,Attchd,RFn,2.0,TA,TA,Y,0,0,Fa,MnPrv,Shed,5,2008,WD,Normal,0,39,39.0,0.5802382620882971,0,203.85714285714286,1,39.0,0,216,1,0
2043,20,RL,85.0,11050,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,5,Gable,CompShg,HdBoard,HdBoard,BrkFace,0.0,TA,TA,CBlock,TA,TA,No,Rec,Unf,1740.0,GasA,Fa,Y,SBrkr,1740,0.0,0.0,1,1,4,1,TA,Typ,1,TA,Attchd,RFn,2.0,TA,TA,Y,25,0,Fa,GdWo,Shed,10,2008,WD,Family,0,40,40.0,0.17298850574712643,0,217.5,1,40.0,1,192,1,0
2044,20,RL,80.0,15387,Pave,Grvl,IR1,Lvl,AllPub,CulDSac,Gtl,NWAmes,Norm,Norm,1Fam,1Story,7,7,Gable,CompShg,Plywood,Plywood,BrkFace,0.0,TA,TA,CBlock,TA,TA,No,ALQ,BLQ,1620.0,GasA,Ex,Y,SBrkr,1620,0.0,0.0,2,0,4,1,Gd,Typ,1,Gd,Attchd,Unf,2.0,TA,TA,Y,0,0,Fa,MnPrv,Shed,8,2008,WD,Normal,0,41,41.0,0.5537037037037037,0,202.5,1,41.0,0,254,1,1
2045,90,RL,75.0,9750,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,RRAn,Norm,Duplex,1Story,5,6,Gable,CompShg,MetalSd,MetalSd,BrkFace,0.0,TA,TA,CBlock,TA,TA,No,Unf,Unf,1625.0,GasA,Ex,Y,SBrkr,1625,0.0,0.0,2,0,4,2,TA,Typ,0,TA,Detchd,Unf,2.0,TA,TA,Y,0,0,Fa,MnPrv,Shed,8,2008,ConLD,Normal,0,43,43.0,0.0,0,203.125,1,43.0,0,0,0,0
2046,60,RL,73.0,8814,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Feedr,Norm,1Fam,2Story,5,6,Gable,CompShg,MetalSd,MetalSd,BrkFace,0.0,TA,TA,CBlock,TA,TA,No,LwQ,Unf,732.0,GasA,Ex,Y,SBrkr,1464,0.0,0.0,1,1,4,1,TA,Typ,0,Gd,Attchd,Unf,2.0,TA,TA,Y,0,0,Ex,MnPrv,Shed,6,2008,WD,Normal,0,40,40.0,1.0,1,209.14285714285714,1,40.0,0,40,1,0
2047,20,RL,65.0,8125,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,Hip,CompShg,HdBoard,HdBoard,BrkFace,0.0,Gd,TA,CBlock,TA,TA,No,ALQ,Rec,912.0,GasA,Ex,Y,SBrkr,925,1.0,0.0,1,0,3,1,TA,Typ,0,Gd,Detchd,Unf,2.0,TA,TA,Y,233,0,Ex,MnPrv,Shed,7,2008,WD,Normal,0,43,3.0,0.7850877192982456,0,185.0,1,30.0,1,0,0,0
2048,90,RL,72.0,11072,Pave,Grvl,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,Duplex,1Story,5,5,Gable,CompShg,HdBoard,HdBoard,BrkFace,0.0,TA,TA,CBlock,TA,TA,No,Unf,Unf,1728.0,GasA,TA,Y,SBrkr,1728,0.0,0.0,2,0,6,2,TA,Typ,0,Gd,Detchd,Unf,2.0,TA,TA,Y,0,0,Ex,MnPrv,Shed,11,2008,WD,Normal,0,43,43.0,0.0,0,172.8,1,21.0,0,0,0,0
2049,60,RL,80.0,13355,Pave,Grvl,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,2Story,7,6,Gable,CompShg,HdBoard,HdBoard,BrkFace,0.0,TA,TA,CBlock,Gd,Gd,No,ALQ,Unf,825.0,GasA,TA,Y,SBrkr,1670,0.0,0.0,1,1,4,1,TA,Typ,0,TA,Attchd,Fin,2.0,TA,TA,Y,0,0,Fa,MnPrv,Shed,5,2008,WD,Normal,0,37,37.0,0.7066666666666667,1,238.57142857142858,1,37.0,0,0,0,0
2050,20,RL,74.0,7785,Pave,Grvl,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,Gable,CompShg,HdBoard,HdBoard,BrkFace,0.0,TA,TA,Slab,TA,TA,No,ALQ,Unf,0.0,GasA,TA,Y,SBrkr,1014,0.0,0.0,1,0,2,1,TA,Typ,0,Gd,Attchd,RFn,1.0,TA,TA,Y,0,0,Ex,GdWo,Shed,3,2008,WD,Normal,0,52,52.0,0.0,0,169.0,1,52.0,0,240,1,0
2051,20,RL,90.0,9900,Pave,Grvl,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,Gable,CompShg,Plywood,Plywood,BrkFace,0.0,TA,Gd,CBlock,TA,TA,No,Unf,Unf,1114.0,GasA,TA,Y,SBrkr,1114,1.0,0.0,1,0,3,1,TA,Typ,0,Gd,Attchd,RFn,2.0,TA,TA,Y,0,0,Ex,MnPrv,Shed,5,2008,COD,Abnorml,0,47,47.0,0.0,0,222.8,1,47.0,0,164,1,0
2052,20,RL,73.0,11332,Pave,Grvl,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,0.0,TA,TA,CBlock,TA,TA,No,BLQ,Unf,1118.0,GasA,Ex,Y,SBrkr,1118,1.0,0.0,1,0,3,1,Gd,Typ,0,Gd,Attchd,RFn,1.0,TA,TA,Y,290,0,Ex,MnPrv,Shed,8,2008,WD,Normal,0,48,8.0,0.47227191413237923,0,186.33333333333334,1,48.0,1,0,0,0
